dataset,method,baseline_name,graph_seed,training_seed,budget_type,budget_value,requested_budget,official_hgb_exported,official_sehgnn_unmodified,training_executed,eligible_for_tp_main_comparison,success,test_micro_f1,test_macro_f1,failure_type,failure_message,source_gate,protocol,budget_alignment_pass,budget_alignment_error,success_count,validation_micro_f1,validation_macro_f1,best_epoch,compress_wall_time_seconds,export_wall_time_seconds,preprocess_wall_time_seconds,train_wall_time_seconds,peak_cpu_rss_mb,peak_gpu_memory_mb,actual_support_node_ratio,actual_support_edge_ratio,actual_structural_storage_ratio,raw_hgb_text_byte_ratio,artifact_manifest_path,export_dir,stdout_path,stderr_path,compress_time_seconds,export_time_seconds,preprocess_time_seconds,train_time_seconds,eval_time_seconds,schema_compatible,keeps_all_target_nodes,uses_feature_adapter,uses_weighted_superedges,uses_synthetic_nodes,eligible_for_official_main_table,eligible_for_adapter_table,eligible_for_standard_condensation_table,eligible_for_tp_workload_table,test_micro_f1_mean,test_macro_f1_mean,structural_storage_ratio,support_node_ratio,support_edge_ratio,budget_match_pass,budget_match_status,uses_patched_loader,uses_patched_model,eligible_for_decision,uses_test_labels_for_selection,uses_test_metrics_for_selection,selection_signal_source,validation_probe_seed,selection_config_hash,selection_input_hash,official_text_hgb_byte_ratio,static_inference_package_ratio,transform_recipe_package_ratio,reconstructable_package_ratio,preprocessed_cache_byte_ratio,budget_match_error,budget_family,failure_reason,budget_matched_within_tolerance,budget_infeasible,selected_node_hash,selected_edge_hash,export_hash,sehgnn_preprocess_time_seconds,eligible_for_planner_decision,official_preprocess_time_seconds,training_time_seconds,graph_seed_ignored_by_design,deterministic_proof_pass,method_family,protocol_family,target_preserving,uses_adapter_loader,diagnostic_only
DBLP,Random-HG-TP,Random-HG-TP,2,2,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,68cfc0e9329f85a2bebebae97972bd8e627e7893bb70ea0124b05d5d1d8b16ac,5cfe2d26e32c0ea25fc0953e30ed6c6df0f3e6a87ad6482a2b32c5d283704c1c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,2,3,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,68cfc0e9329f85a2bebebae97972bd8e627e7893bb70ea0124b05d5d1d8b16ac,5cfe2d26e32c0ea25fc0953e30ed6c6df0f3e6a87ad6482a2b32c5d283704c1c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,2,4,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,68cfc0e9329f85a2bebebae97972bd8e627e7893bb70ea0124b05d5d1d8b16ac,5cfe2d26e32c0ea25fc0953e30ed6c6df0f3e6a87ad6482a2b32c5d283704c1c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,2,5,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,68cfc0e9329f85a2bebebae97972bd8e627e7893bb70ea0124b05d5d1d8b16ac,5cfe2d26e32c0ea25fc0953e30ed6c6df0f3e6a87ad6482a2b32c5d283704c1c,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,3,1,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,e1c894d2c38fd098b2175078a8ef24a7ffe109a46c054736507252662868f8e5,6fa0414133ccf55d62d9a31692eb082a7e7b748d9440b325f3e530b0c46d14b3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,3,2,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,e1c894d2c38fd098b2175078a8ef24a7ffe109a46c054736507252662868f8e5,6fa0414133ccf55d62d9a31692eb082a7e7b748d9440b325f3e530b0c46d14b3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,3,3,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,e1c894d2c38fd098b2175078a8ef24a7ffe109a46c054736507252662868f8e5,6fa0414133ccf55d62d9a31692eb082a7e7b748d9440b325f3e530b0c46d14b3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,3,4,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,e1c894d2c38fd098b2175078a8ef24a7ffe109a46c054736507252662868f8e5,6fa0414133ccf55d62d9a31692eb082a7e7b748d9440b325f3e530b0c46d14b3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,3,5,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,e1c894d2c38fd098b2175078a8ef24a7ffe109a46c054736507252662868f8e5,6fa0414133ccf55d62d9a31692eb082a7e7b748d9440b325f3e530b0c46d14b3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,4,1,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,2fa2afe986bc5625cd3030cb6b236829c1b7ee60839bd3142e7552fc989fad62,ead91da31e44f73788ea9d4271653f6331f512f7f1506b36261bc4d1d7d27f6e,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,4,2,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,2fa2afe986bc5625cd3030cb6b236829c1b7ee60839bd3142e7552fc989fad62,ead91da31e44f73788ea9d4271653f6331f512f7f1506b36261bc4d1d7d27f6e,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,4,3,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,2fa2afe986bc5625cd3030cb6b236829c1b7ee60839bd3142e7552fc989fad62,ead91da31e44f73788ea9d4271653f6331f512f7f1506b36261bc4d1d7d27f6e,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,4,4,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,2fa2afe986bc5625cd3030cb6b236829c1b7ee60839bd3142e7552fc989fad62,ead91da31e44f73788ea9d4271653f6331f512f7f1506b36261bc4d1d7d27f6e,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,4,5,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,2fa2afe986bc5625cd3030cb6b236829c1b7ee60839bd3142e7552fc989fad62,ead91da31e44f73788ea9d4271653f6331f512f7f1506b36261bc4d1d7d27f6e,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,5,1,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,16ec29c4d607cedb8f1529a5cd0ad86c87c6a6cb9997b3beeebc104edad978ff,a4ee2f930f8619534994932081fee68ff0fd861b7c69b77e851a6f6ea21836d3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,5,2,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,16ec29c4d607cedb8f1529a5cd0ad86c87c6a6cb9997b3beeebc104edad978ff,a4ee2f930f8619534994932081fee68ff0fd861b7c69b77e851a6f6ea21836d3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,5,3,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,16ec29c4d607cedb8f1529a5cd0ad86c87c6a6cb9997b3beeebc104edad978ff,a4ee2f930f8619534994932081fee68ff0fd861b7c69b77e851a6f6ea21836d3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,5,4,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,16ec29c4d607cedb8f1529a5cd0ad86c87c6a6cb9997b3beeebc104edad978ff,a4ee2f930f8619534994932081fee68ff0fd861b7c69b77e851a6f6ea21836d3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,5,5,support_node_ratio,0.5,0.5,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,support_node_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,False,16ec29c4d607cedb8f1529a5cd0ad86c87c6a6cb9997b3beeebc104edad978ff,a4ee2f930f8619534994932081fee68ff0fd861b7c69b77e851a6f6ea21836d3,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,1,1,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,3237dc979afdcf7589e5c95b8566a46591b1f9764536c8dc4e1e5445b9380224,d2333bf88ae38151306c75ae580a09b5fe2c6f268a3a360cf7f47706ab3c08ed,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,1,2,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,3237dc979afdcf7589e5c95b8566a46591b1f9764536c8dc4e1e5445b9380224,d2333bf88ae38151306c75ae580a09b5fe2c6f268a3a360cf7f47706ab3c08ed,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,1,3,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,3237dc979afdcf7589e5c95b8566a46591b1f9764536c8dc4e1e5445b9380224,d2333bf88ae38151306c75ae580a09b5fe2c6f268a3a360cf7f47706ab3c08ed,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,1,4,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,3237dc979afdcf7589e5c95b8566a46591b1f9764536c8dc4e1e5445b9380224,d2333bf88ae38151306c75ae580a09b5fe2c6f268a3a360cf7f47706ab3c08ed,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,1,5,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,3237dc979afdcf7589e5c95b8566a46591b1f9764536c8dc4e1e5445b9380224,d2333bf88ae38151306c75ae580a09b5fe2c6f268a3a360cf7f47706ab3c08ed,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,2,1,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7161d79483212d00c73aafa8f8d026eb7bead2caf47330d072ee8852e13a5774,fad73e53e7d2fc8f16e7b22f9c67499081a6e5e9b41d3479917bb63beedbbccf,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,2,2,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7161d79483212d00c73aafa8f8d026eb7bead2caf47330d072ee8852e13a5774,fad73e53e7d2fc8f16e7b22f9c67499081a6e5e9b41d3479917bb63beedbbccf,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
DBLP,Random-HG-TP,Random-HG-TP,2,3,structural_storage_ratio,0.12,0.12,True,True,False,False,False,NaN,NaN,not_executed_missing_gate21_9_5x5_task_metric,Gate21.8 source row had no successful task metric for this 5x5 cell.,gate21_8_manifest,schema_preserving_tp,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,True,,,,,,False,missing_budget_or_actual,False,False,False,False,False,not_applicable,,,,,,,,,,structural_ratio,Gate21.8 source row had no successful task metric for this 5x5 cell.,False,True,7161d79483212d00c73aafa8f8d026eb7bead2caf47330d072ee8852e13a5774,fad73e53e7d2fc8f16e7b22f9c67499081a6e5e9b41d3479917bb63beedbbccf,,,False,,,False,False,external_tp_baseline,schema_preserving_tp_workload,True,False,False
